date,text,stock_tag,industry_tag,label
2025-10-20,10月20日晚间，iQOO手机宣布新品iQOO 15正式开售，4199元起售。此外，王者荣耀十周年典藏版（16GB+512GB）售价5499元，现已限量开售。(界面),,其他,0
2025-10-20,现货黄金突破4310美元/盎司，日内涨1.50%。,,其他,0
2025-10-20,汇绿生态公告，持股18.54%的大股东实际控制人一致行动人宁波汇宁于2025年7月18日至2025年10月17日通过集中竞价及大宗交易累计减持2118.69万股，占公司总股本2.70%，减持计划已实施完成，持股降至1.24亿股，占15.81%。,001267.SZ,"汽车配件,建筑工程,文教休闲,食品",0
2025-10-20,GQY视讯公告，公司以支付现金方式收购深圳市泰亨光电股份有限公司70%股份，交易对价1750万元。交易完成后，公司持有泰亨光电70%股份。此次交易使用自有资金，不会对公司现有财务状况和正常经营造成不利影响，旨在拓宽公司在大屏显示领域的战略布局，增强公司在LED显示生产制造环节的硬实力，提高经营效益。,"300076.SZ,600184.SH","IT设备,小金属,专用机械",0
2025-10-20,均胜电子公告，子公司近期新获客户项目定点通知，将为客户提供智能辅助驾驶域控制器、智能座舱车载多联屏等产品，预计全生命周期订单总金额约50亿元，计划2026年底开始量产。项目预计不会对公司本年度经营业绩产生重大影响，但将有利于增厚公司未来年度业务收入。,600699.SH,"电气设备,机械基件,汽车配件,园区开发",0
2025-10-20,科翔股份公告，本次特定股东张新华于2025年7月21日至10月17日通过集中竞价减持26.8万股，占剔除回购股份后总股本0.0651%，成交均价11.6~12.01元/股；减持前持股473.06万股，占1.1482%，减持后持股446.26万股，占1.0832%。减持计划时间已届满。,300903.SZ,"元器件,互联网",2
2025-10-20,现货黄金突破4300美元/盎司，日内涨1.25%。,,其他,0
2025-10-20,怡合达公告，控股股东一致行动人上海众复晖企业管理有限公司、上海众瑞晖企业管理有限公司合计持股2996.91万股，占4.73%，计划自公告披露15个交易日后的2025年11月11日至2026年2月10日，通过集中竞价或大宗交易方式合计减持公司股份不超过1268.41万股，即不超过公司总股本的2%。,301029.SZ,"文教休闲,专用机械,食品,半导体",0
2025-10-20,10月20日，京东汽车此前宣布将联合宁德时代和广汽集团共同推出一款“国民好车”的相关车辆细节曝光。京东相关车辆预约页面显示，该车在车身结构方面，其采用高强度笼式车身设计，高强度钢占比超70%，正面立体防护框架使车身抗冲击性提升18%；侧面配备一体式热成型双门环，采用特斯拉Cybertruck同款侧面防护技术，搭配新国标机械式半隐藏安全门把手。在性能层面，车辆整备质量超同级车型300kg，轮距超同级（同级别车辆）水平45mm、胎宽超同级水平10mm；麋鹿测试成绩超75km/h。记者了解到，该车还将采用“车电分离”的购车模式，电池可充可换，换电时间将低至99秒。（贝壳财经）,"601238.SH,300750.SZ","运输设备,化学制药,建筑工程,水务,IT设备,汽车整车,元器件,电气设备,半导体",0
2025-10-20,深深房A公告，控股股东深圳市投资控股有限公司持股5.64亿股，占公司总股本55.78%，拟自本公告披露之日起15个交易日后的3个月内，即2025年11月11日至2026年2月10日，以集中竞价方式减持不超过1011.66万股，减持比例不超过公司总股本的1%。,000029.SZ,"区域地产,小金属",0
2025-10-20,以色列国防军当地时间20日下午表示，不久前，以军袭击了位于黎巴嫩南部纳巴提耶地区的真主党武装的军事设施目标。以军称，真主党仍持续试图在黎巴嫩各地重建其军事基础设施。这些设施的存在以及真主党武装的活动，违反了以色列和黎巴嫩之间的停火谅解协议。目前，黎巴嫩真主党暂无回应。（央视新闻）,,其他,0
2025-10-20,聚灿光电公告，控股股东、实际控制人、董事长兼总经理潘华荣于2025年9月26日至10月17日通过集中竞价累计减持934万股，均价9.24元/股，占总股本0.99%，减持计划已实施完毕；其持股由1.87亿股降至1.78亿股，比例由19.29%降至18.97%，持股变动触及1%整数倍。,300708.SZ,"专用机械,半导体",0
2025-10-20,匈牙利外长西雅尔多当地时间20日在社交媒体表示，欧盟计划向乌克兰支付数十亿欧元以及大量武器，这将通过大幅提升公共费用来支付。对此，匈牙利必须抵制。（央视新闻）,,其他,0
2025-10-20,银禧科技公告，第三季度营收为5.67亿元，同比增长5.00%；净利润为3693.87万元，同比增长185.13%。前三季度营收为16.53亿元，同比增长16.75%；净利润为8471.41万元，同比增长116.39%。,300221.SZ,塑料,0
2025-10-20,ST香雪公告，公司于2025年10月20日收到广州市中级人民法院送达的（2025）粤01破申54-2号《决定书》，同意公司预重整期间延长至2026年1月11日。此前，公司因未履行生效法律文书、不能清偿到期债务，且明显缺乏清偿能力，但具有重整价值及重整可行性，被债权人广东景龙建设集团有限公司申请预重整。预重整期间，公司将积极配合临时管理人及法院的相关工作，并及时履行信息披露义务。,300147.SZ,"软件服务,建筑工程,银行,中成药,普钢,食品,互联网,专用机械",0
2025-10-20,近日，三航局承建的小洋山北作业区工作船码头通过交工验收。这是小洋山北作业区首个通过交工验收的项目，也是国内以桶式基础结构作为重力式码头下部结构的首次应用。小洋山北作业区是上海国际航运中心洋山国际集装箱枢纽港区的重要组成部分，将建成上海港最大单体自动化码头。（人民财讯）,,"玻璃,互联网,半导体",0
2025-10-20,斯迪克公告，公司控股股东、实际控制人金闯于2025.9.3-2025.1.17通过集中竞价及大宗交易合计减持1325.25万股，减持比例2.9236%；董事、副总经理杨比于2025.8.6-2025.10.17通过集中竞价减持39.05万股，减持比例0.0861%；董事蒋晓明于2025.7.28-2025.9.5通过集中竞价减持46000股，减持比例0.0101%。上述减持计划已实施完毕。,300806.SZ,塑料,0
2025-10-20,中电环保公告，第三季度营收为2.08亿元，同比下降16.09%；净利润为3493.77万元，同比增长8.87%。前三季度营收为5.23亿元，同比下降12.92%；净利润为8887.45万元，同比增长5.15%。,300172.SZ,"电气设备,环境保护",0
2025-10-20,现货黄金涨幅扩大至1%，现报4294.616美元/盎司。,,其他,0
2025-10-20,浙江天台抽水蓄能电站1号机组顺利完成首次冲转，进入有水调试。机组于16日16时16分升速至额定转速，实现一次性成功启动。浙江天台抽水蓄能电站是国家“十四五”重点实施项目，电站总装机170万千瓦，共安装4台单机容量42.5万千瓦可逆式水泵水轮发电机组，是目前我国在建额定水头最高、单机容量最大的抽水蓄能电站。（三峡小微）,,"机床制造,新型电力,化工原料",0
2025-10-20,受台风“风神”影响，澳门特区政府地球物理气象局20日19时发出三号风球，并预计三号风球将在晚间维持。明日凌晨至清晨发布八号风球的机会较低至中等。（央视新闻）,,汽车配件,0
2025-10-20,南京聚隆公告，持股5%以上股东江苏苏豪时尚集团股份有限公司现持股1562.48万股，占14.12%，计划自2025年11月11日至2026年2月10日，通过集中竞价减持108万股、大宗交易减持217万股，合计不超325万股，占2.94%。,"300644.SZ,600287.SH","证券,商贸代理,环境保护,塑料,专用机械",0
2025-10-20,ST路通公告，公司及相关责任人收到江苏证监局下发的《江苏证监局关于对无锡路通视信网络股份有限公司采取责令改正措施并对邱京卫采取出具警示函措施的决定》。因公司未在2025年9月26日前发出召开股东会的通知，违反了《上市公司股东会规则》（证监会公告〔2025〕7号）第三条规定，江苏证监局对公司采取责令改正措施，并对董事长邱京卫出具警示函。公司将积极推进股东会筹备工作，近期及时发出股东会通知。,300555.SZ,"塑料,通信设备,化工机械,专用机械",0
2025-10-20,睿能科技公告，公司股票交易于2025年10月15日至10月17日连续三个交易日内日收盘价格涨幅累计达到20%，并于2025年10月20日涨停。公司股东平潭捷润股权投资管理合伙企业（有限合伙）计划自2025年11月1日至2026年1月31日期间，通过集中竞价方式减持不超过200万股，占公司总股本的0.96%。公司2025年上半年实现营业收入11.33亿元，同比增长13.83%；归属于上市公司股东的净利润3558.72万元，同比下降31.43%；扣除非经常性损益后净利润3313.67万元，同比下降31.67%。公司A股股票换手率18.04%，市盈率（TTM）221.3倍，市盈率（静态）123.5倍，均高于行业平均水平。,603933.SH,"软件服务,元器件,林业",0
2025-10-20,Summit Therapeutics美股盘前跌超10%，现报18.86美元。,,其他,0
2025-10-20,据菲律宾火山地震研究所消息，当地时间10月20日19时35分，菲律宾东达沃省附近海域发生5.7级地震，震源深度10公里，震中位于北纬6.98度，东经127.45度。(央视新闻),,互联网,2
2025-10-20,"英科医疗公告，全资子公司英科医疗国际（香港）有限公司拟与Warburg Pincus Global Growth 15 GP,L.P.签署认购协议，以自有资金参与投资合伙企业Warburg Pincus Global Growth 15,L.P.，认缴出资7000万美元。合伙企业目标募集规模为170亿美元。此次交易构成关联交易，但未达到公司最近一期经审计净资产的5%，无需提交公司股东会审议。此次投资旨在优化投资结构，提升全球战略布局，借助专业化投资管理团队，提升公司收益水平与长远战略发展。",300677.SZ,"玻璃,医疗保健,环境保护",0
2025-10-20,10月20日，全球首艘甲醇电动集散两用船“远醇001”号在上海港罗东集装箱码头首航。首航仪式上，上港集团与吉利控股集团签署绿色航运战略合作协议，共同推动甲醇电动技术在绿色航运及绿色港口领域的推广应用。这一举措标志着中国在内河航运新能源应用领域取得重大突破，为全球航运业绿色转型提供新路径。（澎湃新闻）,600018.SH,"化学制药,港口,环境保护,电气设备,专用机械,半导体",0
2025-10-20,SailPoint美股盘前涨超13%，现报24.9美元。,,其他,0
2025-10-20,西域旅游公告，持股5.88%的股东新疆昆仑投资发展合伙企业（有限合伙）因经营需要，拟自披露之日起15个交易日后的3个月内，集中竞价减持不超155万股、大宗交易减持不超310万股，合计不超465万股，占公司总股本3%。,300859.SZ,"供气供热,旅游服务,互联网",0
2025-10-20,莱伯泰科公告，2025年10月20日，持股5%以上股东LabTech Holdings与青岛市创新投资有限公司签署《股份转让协议》，LabTech Holdings拟以27.5元/股的价格转让其持有的公司无限售流通股414.55万股，占公司股份总数的6.15%。本次协议转让完成后，青岛创新投资将持有公司股份414.55万股，占公司股份总数的6.15%，成为公司持股5%以上股东。本次协议转让不触及要约收购，不会对公司治理结构及持续经营产生重大影响。,688056.SH,"铝,港口,电器仪表",0
2025-10-20,寒武纪公告，2025年度向特定对象发行333.49万股股票，发行价格为1195.02元/股，募集资金总额为39.85亿元，募集资金净额为39.53亿元。新增股份自发行结束之日起6个月内不得转让。,,半导体,0
2025-10-20,五方光电公告，第三季度营收为3.28亿元，同比增长10.09%；净利润为870.42万元，同比下降62.90%。前三季度营收为9.4亿元，同比增长8.27%；净利润为3631.09万元，同比下降43.49%。,002962.SZ,"元器件,专用机械",0
2025-10-20,10月20日下午，辉瑞在浦东揭幕辉瑞研发开放创新中心。辉瑞研发开放创新中心是一个致力于推动中国生物医药行业创新和研发的综合性平台。该中心依托辉瑞北京、上海两地研发中心的资源优势，为中国本土高校、创新生物技术企业、医院及临床研究机构提供能力建设与资源支持。(人民财讯),,"供气供热,园区开发,化学制药,银行,中成药,铝,专用机械,互联网,半导体",0
2025-10-20,宁德时代公告，第三季度营收为1041.86亿元，同比增长12.90%；净利润185亿元，同比增长41%。第三季度扣除非经常性损益的净利润164亿元，同比增长35%。前三季度营收为2830.72亿元，同比增长9.28%；净利润为490.34亿元，同比增长36.20%。,300750.SZ,"电气设备,运输设备",0
2025-10-20,兖矿能源公告，控股子公司兖煤澳大利亚有限公司发布2025年第三季度运营数据公告。第三季度商品煤产量为930万吨，同比下降9%。前三季度累计商品煤产量为2820万吨，同比增长4%。第三季度商品煤销量为1070万吨，同比增长3%。前三季度累计商品煤销量为2730万吨，与去年同期持平。平均实现价格为140澳元/吨，同比下降18%。前三季度累计平均实现价格为146澳元/吨，同比下降18%。,600188.SH,"软件服务,元器件,煤炭开采",0
2025-10-20,对于19日发生的卢浮宫博物馆失窃案，法国最大的拍卖公司之一、巴黎德鲁奥拍卖行总裁亚历山大·吉凯洛表示，这些作案者将遭到全球警方追捕，并面临非常严重的处罚。吉凯洛将此次盗窃同1911年的《蒙娜丽莎》失窃案相提并论，称当时的窃贼并未意识到自己行为的严重性，最终那幅画竟被他藏在了床底下。（央视新闻）,002918.SZ,"机床制造,陶瓷,软件服务",0
2025-10-20,科恒股份公告，持股5%以上股东万国江因司法强制执行，于2025年9月12日至2025年10月16日通过集中竞价及大宗交易方式减持公司股份275.42万股，占公司当前总股本的比例为1.00%。此次减持导致万国江持有公司股份从2588.09万股减少至2312.67万股，占公司总股本比例从9.38%降低至8.38%。同时，万国江及其一致行动人唐芬、万涛合计持有公司股份从3034.26万股减少至2758.84万股，占公司总股本比例从11.00%降低至10.00%。此次权益变动的比例已触及5%的整数倍。,300340.SZ,"电气设备,文教休闲,食品",0
2025-10-20,"当地时间20日，总台记者获悉，一名接近谈判的消息人士称，巴勒斯坦伊斯兰抵抗运动（哈马斯）代表团将于当天在埃及开罗会见斡旋方卡塔尔和埃及官员，讨论加沙地带停火的延续问题。

该名消息人士表示，由哈马斯官员哈利勒·哈亚率领的代表团将讨论“19日造成加沙地带数十人死亡的数十次空袭”。

消息人士还透露，哈马斯代表团还将会见埃及官员，讨论即将由埃及主办的巴勒斯坦内部对话，旨在“实现巴勒斯坦各派别的团结”。(央视新闻)",,其他,0
2025-10-20,燕东微公告，持股5%以上股东国家集成电路产业投资基金股份有限公司已通过集中竞价于2025年8月13日至2025年10月20日累计减持1427.62万股，占公司总股本1%，减持价格区间19.21～28.03元/股，套现3.23亿元。减持后其持股降至8674.72万股，占6.08%，本次减持计划实施完毕。,688172.SH,"通信设备,半导体",0
2025-10-20,美国亚马逊公司旗下云计算服务平台（AWS）今天（10月20日）突发服务故障，亚马逊的购物网站、视频服务以及语音助手均受影响。全球范围内使用AWS服务的公司也都遭遇服务故障。据路透社报道，亚马逊公司随后表示，故障可能是其美东1区节点的DNS解析出现问题所致，并开始进行修复，目前相关服务已开始逐步恢复。（人民财讯）,,"软件服务,互联网",0
2025-10-20,帝奥微公告，公司拟通过发行股份及支付现金的方式购买董志伟等16名股东持有的荣湃半导体100%股权并募集配套资金。本次交易标的资产的最终交易作价将以评估报告所载评估结果为参考依据，由交易各方协商确定。,688381.SH,半导体,0
2025-10-20,金信诺公告，公司拟以简易程序向特定对象发行股票，募集资金总额不超过2.92亿元，扣除发行费用后将全部用于数据中心高速互连产品扩产建设项目及补充流动资金。本次发行对象为不超过35名特定投资者，定价基准日为发行期首日，发行价格不低于定价基准日前二十个交易日公司股票交易均价的80%。本次发行股票数量不超过本次发行前公司总股本的30%。,300252.SZ,"软件服务,通信设备,银行",0
2025-10-20,美国联邦政府“停摆”已超过19天。据美国媒体19日报道，受“停摆”影响，美国能源部下属国家核安全管理局约1400名员工将于20日开始被迫无薪休假，这是该机构2000年成立以来首次。涉及组装核武器地点的工作将受到影响，相关设施将进入安全关闭模式。报道称，若“停摆”持续下去，最早从28日开始，相关武器制造、特殊核材料浓缩等也将停止。（央视新闻）,,"软件服务,互联网",0
2025-10-20,三孚股份公告，公司股票交易于2025年10月15日、16日、17日连续三个交易日内收盘价格涨幅偏离值累计超过20%，2025年10月20日再次涨停。公司滚动市盈率为132.46，远高于行业平均值26.39，可能存在市场情绪过热和非理性炒作。公司主要产品包括三氯氢硅、四氯化硅等，广泛应用于光伏、光纤、电子芯片等领域，但存储芯片相关收入占比不足1%，对业绩无重大影响。,603938.SH,"化工原料,园区开发",0
2025-10-20,据港交所文件：苏州旺山旺水生物医药股份有限公司 - B通过港交所上市聆讯。,,"IT设备,中成药",0
2025-10-20,中国电建公告，2025年1月至9月公司新签合同金额9045.27亿元，同比增长5.04%；其中境内6907.73亿元，同比增长0.83%，境外2137.54亿元，同比增长21.45%。按业务类型看，能源电力5852.28亿元，同比增长12.89%；水电1494.38亿元，同比增长68.82%；风电1828.74亿元，同比增长54.67%；太阳能发电1379.18亿元，同比下降33.36%；火电338.29亿元，同比下降46.25%。,"000591.SZ,601669.SH","建筑工程,火力发电,新型电力,电气设备,专用机械",0
2025-10-20,平潭发展公告，公司股票交易价格连续二个交易日内（2025 年 10 月 17 日、10 月 20 日）收盘价格涨幅偏离值累计超过 20%。针对股票交易异常波动，公司进行了核查，并就有关事项征询了公司控股股东及实际控制人。经核查，公司经营情况及内外部经营环境未发生重大变化，前期披露的信息不存在需要更正、补充之处，股票异常波动期间控股股东、实际控制人未买卖公司股票，公司不存在应披露而未披露的重大事项。,000592.SZ,"软件服务,林业",0
2025-10-20,近日，可重复使用火箭朱雀三号首飞箭顺利完成加注合练及静态点火试验，进入首飞关键准备阶段，为今年正式入轨发射及一级回收开展各项准备。朱雀三号是我国面向大型星座组网任务，自主研制的一款大运力、低成本、可重复使用的液体运载火箭，可在执行轨道发射任务后自主高精度返回，在回收场实现软着陆并重复使用。（央视新闻）,,其他,2
2025-10-20,梦洁股份公告，公司于近日收到中国证券监督管理委员会湖南监管局出具的《关于对湖南梦洁家纺股份有限公司采取责令改正并对相关人员采取出具警示函监督管理措施的决定》。主要内容包括：2022年至2024年度，公司直营专柜、子公司福建大方睡眠科技股份有限公司直销业务收入和成本存在跨期确认情形，销售返利存在跨期冲减营业收入情形，职工薪酬及社保存在跨期计提情形。此外，大方睡眠通过往来款方式向叶某峰提供财务资助，截至2025年9月30日，拆借资金余额为6337.63万元。公司及相关人员将按照湖南证监局的要求及时进行整改。,002397.SZ,"水泥,纺织,农药化肥,专用机械",2
2025-10-20,矩子科技公告，第三季度营收为2.27亿元，同比增长18.77%；净利润为3236.46万元，同比增长100.34%。前三季度营收为6.15亿元，同比增长21.40%；净利润为8246.72万元，同比增长33.78%。,300802.SZ,专用机械,0
2025-10-20,晋西车轴公告，第三季度营收为2.64亿元，下降40.52%；净利润为821.35万元，下降68.22%。前三季度营收为8.72亿元，下降0.11%；净利润为2211.44万元，增长268.03%。,600495.SH,运输设备,1
2025-10-20,隆盛科技公告，第三季度营收为5.86亿元，同比增长0.48%；净利润为1.06亿元，同比增长109.83%。前三季度营收为18.1亿元，同比增长10.13%；净利润为2.1亿元，同比增长36.89%。,300680.SZ,"汽车配件,半导体",0
2025-10-20,我国科研团队在机器人算法领域取得重大突破，提出全球首个“力位混合控制算法的统一理论”。该算法无需依赖力传感器，就能让机器人同时学习位置与力的控制，相关任务成功率较只使用位置控制的策略提高了约39.5%。更值得关注的是，其相关论文目前已斩获国际机器人学习大会杰出论文奖，这也是该奖项设立以来，首次由全中国籍学者团队摘得。（科创板日报）,300024.SZ,"石油加工,其他建材,玻璃,互联网,专用机械",0
2025-10-20,百利天恒公告，公司自主研发的创新生物药注射用 T-Bren（HER2 ADC）对比帕博利珠单抗联合含铂化疗用于在一线HER2 突变的晚期或转移性非鳞状非小细胞肺癌 III 期临床试验已于近日完成首例受试者入组。T-Bren（BL-M07D1）是一种靶向HER2 的创新型ADC，已在临床试验中展示出显著的抗肿瘤功效。目前，T-Bren 正在国内外开展 14项临床试验，包括5个 III 期、1个 II/III 期、2个 II 期、3个 I/II 期及 3个 I 期临床试验，覆盖多种适应症。,688506.SH,"化学制药,铝,水务,中成药",0
2025-10-20,中国船舶公告，预计2025年前三季度实现归属于母公司所有者的净利润55.5亿元至61.5亿元之间，与上年同期（按合并完成后重述口径）相比，增加28.33亿元至34.33亿元之间，同比增加104.30%至126.39%；与上年同期披露数（中国船舶）相比，增加32.79亿元至38.79亿元之间，同比增加144.42%至170.85%。预计归属于母公司所有者的扣除非经常性损益的净利润40.8亿元至46.8亿元之间，与上年同期（按合并完成后重述口径）相比，增加21.08亿元至27.08亿元之间，同比增加106.93%至137.36%；与上年同期披露数（中国船舶）相比，增加21.08亿元至27.08亿元之间，同比增加106.93%至137.36%。公司预计2025年前三季度实现净利润75.4亿元至81.4亿元之间。,600150.SH,"船舶,专用机械",0
2025-10-20,望变电气公告，公司股东杨厚群、杨小林、隆志钢和皮天彬因自身资金需求，计划自公告披露之日起15个交易日后的3个月内，减持其持有的公司股份。具体计划为：杨厚群拟通过集中竞价和大宗交易方式分别减持不超过221.02万股和224.92万股，占总股本0.67%和0.68%；杨小林拟减持不超过62.23万股，占总股本0.19%；隆志钢拟减持不超过11.6万股，占总股本0.03%；皮天彬拟减持不超过37.5万股，占总股本0.11%。合计减持股份比例不超过2.35%。,603191.SH,电气设备,0
2025-10-20,布伦特原油期货跌幅扩大至1%，报60.679美元/桶。,,其他,0
2025-10-20,雪峰科技公告，第三季度营收为15.04亿元，同比下降13.66%；净利润为1.61亿元，同比下降23.34%。前三季度营收为41.83亿元，同比下降8.28%；净利润为3.94亿元，同比下降34.60%。,603227.SH,化工原料,2
2025-10-20,优彩资源公告，公司与曲水县人民政府签订《投资协议书》，拟投资约1.5亿元在西藏拉萨市曲水县建设曲水优彩工程复合新材料生产基地项目。项目包括年产3万吨工程复合新材料生产线及相关配套设施，预计建设期为1年，总建筑面积约20200平方米。项目资金来源为公司自有及自筹资金，对公司日常经营、财务状况和持续盈利能力不构成重大不利影响。,002998.SZ,"区域地产,银行,互联网,化纤",0
2025-10-20,香农芯创公告，无锡高新区新动能产业发展基金持有公司2379.34万股，占5.13%，计划自公告披露之日起15个交易日后的2025年11月11日至2026年2月10日，通过集中竞价减持不超463.77万股，占1%，减持价格将依据市场价格确定。,300475.SZ,"软件服务,元器件,化工机械",0
2025-10-20,煌上煌公告，第三季度营收为3.94亿元，同比增长0.62%；净利润为2410.79万元，同比增长34.31%。前三季度营收为13.79亿元，同比下降5.08%；净利润为1.01亿元，同比增长28.59%。,002695.SZ,食品,2
2025-10-20,标准股份公告，公司于2025年10月20日收到控股股东标准集团的通知，其正在筹划可能使公司控制权发生变更的重大事项。因此，公司股票自2025年10月21日起停牌，预计停牌时间不超过2个交易日。停牌期间公司将根据事项进展披露相关信息，待事项确定后发布公告并复牌。,600302.SH,"软件服务,纺织机械",0
2025-10-20,伊克力西斯美股盘前跌超10%，现报35.0美元。,,其他,0
2025-10-20,伟创电气公告，自2025年7月1日至2025年9月30日，公司及控股子公司共取得国家知识产权局颁发的专利证书24项，包括发明专利6项、实用新型专利11项、外观设计专利7项；取得中华人民共和国国家版权局颁发的计算机软件著作权登记证书8项。这些专利和软件著作权的取得有助于进一步完善公司知识产权保护体系，提升核心竞争力。,688698.SH,"建筑工程,区域地产,医药商业,电气设备,互联网,专用机械",0
2025-10-20,光威复材公告，公司董事张月义、段长兵及高级管理人员熊仕军、王壮志合计持有188.09万股，占公司剔除回购专用账户持股后总股本0.2280%，计划自公告披露之日起十五个交易日后三个月内，以集中竞价和大宗交易方式合计减持不超过45.08万股，占0.0546%。其中张月义拟减持48000股、段长兵82787股、熊仕军28万股、王壮志40000股。,300699.SZ,化纤,0
2025-10-20,山水比德公告，公司及相关人员收到广东证监局警示函。警示函指出，公司在2021年9月至2023年8月期间使用闲置募集资金进行现金管理时，产品类型披露不准确，未充分提示购买非保本产品可能受到的本金损失风险，违反了《上市公司信息披露管理办法》相关规定。警示函要求公司及相关责任人加强学习证券法律法规，杜绝此类问题再次发生，并报送整改报告和内部问责情况报告。,300844.SZ,"软件服务,普钢,建筑工程",0
2025-10-20,神火股份公告，总经理张文章持股24.96万股，拟于2025年11月12日至2026年2月11日期间以集中竞价方式减持不超62000股，占公司总股本0.003%；副总经理常振持股25.2万股，拟减持63000股，占0.003%；副总经理、总工程师张敬军持股19.97万股，拟减持49000股，占0.002%；副总经理刘京领持股24.96万股，拟减持62000股，占0.003%；副总经理刘子成持股18.97万股，拟减持47000股，占0.002%；安全监察与应急管理局局长曹广远持股19.97万股，拟减持49000股，占0.002%；六人合计拟减持33.2万股，合计占公司总股本0.015%。,000933.SZ,铝,1
2025-10-20,合力泰公告，第三季度营收为4.26亿元，同比增长18.35%；净利润为651.15万元，同比增长101.61%。前三季度营收为12.59亿元，同比增长23.84%；净利润为1781.03万元，同比增长101.45%。,002217.SZ,"汽车配件,元器件",0
2025-10-20,芳源股份公告，第三季度营收为5.9亿元，同比增长57.30%；净利润为2805.94万元。前三季度营收为14.9亿元，同比增长5.29%；净利润亏损1.21亿元。,688148.SH,电气设备,0
2025-10-20,盛达资源公告，2025年10月20日，子公司东晟矿业收到克什克腾旗应急管理局和人民政府签署的《2025年克什克腾旗非煤矿山企业复工复产审批表》，同意东晟矿业巴彦乌拉银多金属矿25万吨/年采矿项目复工。东晟矿业证载开采矿种包括银矿、铅、锌、金、镓、砷、硫铁矿，目前正在进行矿山建设工作，尚未建成投产。本次事故对东晟矿业矿山建成投产时间未产生重大影响，不会对公司当期经营业绩产生重大影响。,000603.SZ,"铅锌,银行,互联网",0
2025-10-20,利元亨公告，第三季度营收为8.95亿元，同比增长90.63%；净利润为1408.27万元。前三季度营收为24.24亿元，同比增长4.37%；净利润为4749.29万元。,688499.SH,专用机械,0
2025-10-20,俄罗斯总统新闻秘书佩斯科夫20日在简报中称，俄美两国领导人即将在匈牙利布达佩斯会面，双方的筹备工作尚未启动，会面的具体细节也尚未决定，还有大量准备工作待外交部门进行。他表示，俄、美、匈三国领导人的良好关系是选择布达佩斯作为会面地点的重要因素。俄方希望在会面中继续推进以和平方式调解乌克兰问题并讨论俄美关系。就乌克兰问题，俄美双方仍进行认真的沟通。（央视新闻）,,其他,2
2025-10-20,沧州明珠公告，公司已完成回购注销1605.59万股限制性股票，占注销前总股本的0.9641%，涉及激励对象197名，回购资金总额为3307.67万元。同时，公司注销库存股74.05万股，占总股本的0.0445%。此次回购注销及库存股注销后，公司股份总数由16.65亿股减少至16.49亿股。,002108.SZ,"化工原料,塑料",0
2025-10-20,乐鑫科技公告，2025年向特定对象发行股票，发行数量为1044.03万股，发行价格为170.29元/股。本次发行新增普通股股份为有限售条件流通股，预计将于限售期届满后的次一交易日起在上海证券交易所上市流通。,688018.SH,"小金属,半导体",0
2025-10-20,杭州银行公告，公司于2017年12月15日非公开发行了1亿股优先股，发行规模为100亿元人民币。2025年8月27日，公司董事会审议通过了《关于行使优先股赎回权的议案》，同意公司在取得国家金融监督管理总局浙江监管局批准后，按照票面金额加当期该部分优先股已宣告且尚未支付的股息的赎回价格全部赎回优先股。近日，公司收到国家金融监督管理总局浙江监管局办公室关于公司赎回优先股的意见，对公司赎回本次优先股无异议。公司拟于2025年12月15日全额赎回本次优先股。,600926.SH,"全国地产,银行,电器仪表,机床制造,电气设备,互联网",0
2025-10-20,得润电子公告，控股股东深圳市得胜资产管理有限公司所持有的1360万股公司股份将被司法拍卖，占其持有公司股份总数的62.54%，占公司总股本的2.25%。此次拍卖不会对公司生产经营产生重大影响，但若后续有其他司法拍卖情形，公司控制权可能面临变更风险。拍卖时间为2025年11月20日至21日，起拍价为2699.6万元，保证金269.96万元，增价幅度13万元及其倍数。,002055.SZ,"元器件,小金属,园区开发",0
2025-10-20,浙矿股份公告，持股5%以上股东陈连方、陈利刚分别持有公司667.5万股，合计1335万股，占公司总股本13.3498%。二人计划自公告披露之日起15个交易日后的3个月内（2025年11月11日至2026年2月10日），通过大宗交易或集中竞价方式合计减持不超过300万股，占公司总股本2.9999%。拟减持股份来源为公司首次公开发行前股份，减持价格将依据届时市场价格确定。,300837.SZ,"电器仪表,专用机械",0
2025-10-20,当地时间20日，以军当天炮击了位于加沙地带中部的代尔拜拉赫以东地区。以方对此暂无回应。（央视新闻）,,其他,0
2025-10-20,南天信息公告，第三季度营收为25.11亿元，同比增长32.56%；净利润亏损589.69万元，下降119.29%。前三季度营收为70.91亿元，同比增长21.90%；净利润亏损1089.98万元，下降119.49%。,000948.SZ,软件服务,0
2025-10-20,丰元股份公告，全资子公司丰元锂能与武汉楚能新能源有限公司、孝感楚能新能源创新科技有限公司、宜昌楚能新能源创新科技有限公司签订了《磷酸铁锂合作框架协议》。根据协议，在未来三年内，丰元锂能将向楚能新能源供应磷酸铁锂正极材料产品10万吨。此举旨在构建稳定、互信、共赢的合作伙伴关系，共同推动双方在新能源材料领域的快速发展。,002805.SZ,"电气设备,化学制药,铝,电器仪表",0
2025-10-20,视源股份公告，第三季度营收为75.22亿元，同比增长6.96%；净利润为4.69亿元，同比增长7.79%。前三季度营收为180.87亿元，同比增长5.45%；净利润为8.67亿元，同比下降6.81%。,002841.SZ,元器件,0
